,0,1,2,3,4,5,6,7,8
0,-0.2258947789669037,-0.13976795971393585,0.020399311557412148,0.3133677840232849,0.4911622107028961,0.18334439396858215,0.08593621850013733,-0.31487876176834106,0.08945576101541519
1,-0.24179480969905853,0.056464388966560364,-0.15786875784397125,0.34336310625076294,0.41231945157051086,-0.21800051629543304,-0.21898329257965088,-0.07195466756820679,-0.17686693370342255
2,-0.12489917129278183,0.3126929700374603,-0.15985052287578583,0.0050612548366189,-0.08521587401628494,-0.13235439360141754,-0.16537319123744965,0.057210132479667664,-0.27646932005882263
3,0.3206820487976074,-0.10929084569215775,-0.19462502002716064,-0.16654625535011292,0.4164561331272125,0.3870953619480133,-0.13706809282302856,0.07593107968568802,0.00031034767744131386
4,0.23393140733242035,0.1828443557024002,-0.17070159316062927,0.10400810092687607,0.2949160933494568,0.4052278399467468,-0.12392526119947433,0.12135016918182373,-0.20658966898918152
5,-0.07057075202465057,0.1298474669456482,-0.05903743579983711,-0.07397661358118057,0.2850108742713928,-0.22156353294849396,0.14088676869869232,0.1336447298526764,0.2344433069229126
6,-0.17111581563949585,0.21163901686668396,0.022678185254335403,0.0014526559971272945,-0.09501372277736664,-0.14214180409908295,0.10634071379899979,-0.3083588480949402,0.15767666697502136
7,-0.16045179963111877,-0.053752150386571884,0.13720381259918213,-0.26107001304626465,-0.18848386406898499,-0.040730491280555725,0.16258159279823303,0.2897449731826782,0.36527732014656067
8,-0.2180669903755188,-0.014535077847540379,-0.14201663434505463,0.2899298071861267,0.37639322876930237,0.42375609278678894,0.4214593172073364,0.4300481975078583,-0.1386105716228485
9,-0.25894224643707275,0.3899676203727722,0.10321598500013351,-0.20162434875965118,0.2162051796913147,0.1665893793106079,0.12913379073143005,-0.02560916356742382,-0.039328768849372864
10,-0.10901540517807007,0.004465581849217415,0.10481511056423187,-0.26484835147857666,-0.2940863072872162,-0.18804466724395752,0.23554633557796478,0.2233988344669342,0.3848434388637543
11,-0.13044841587543488,-0.24058274924755096,0.12166659533977509,0.4214240610599518,0.10956890881061554,-0.24907077848911285,0.23806707561016083,-0.3262673020362854,0.2072988897562027
12,0.15348929166793823,-0.08627156168222427,0.12310843914747238,-0.33340856432914734,0.2591639757156372,0.20827855169773102,0.39382001757621765,-0.018998198211193085,-0.2527959644794464
13,0.07290827482938766,0.3660435974597931,0.12322257459163666,0.3313283622264862,0.09138099104166031,0.29235541820526123,-0.24600116908550262,-0.1709039807319641,-0.19854778051376343
14,-0.24719658493995667,-0.1661529392004013,0.10753511637449265,-0.10461603105068207,-0.06841423362493515,-0.15905191004276276,0.35592713952064514,0.3442445695400238,0.22682705521583557
15,0.20468495786190033,0.07010231167078018,0.3202342391014099,-0.2566731870174408,-0.2087351381778717,0.4728783965110779,-0.17187876999378204,0.10832274705171585,0.10424556583166122
16,0.2428000271320343,0.1107657179236412,0.12239348143339157,-0.12374430149793625,0.27982357144355774,-0.20000997185707092,-0.24055275321006775,0.0755959004163742,-0.1862645000219345
17,-0.34520548582077026,0.020270396023988724,-0.14647327363491058,0.22295436263084412,0.018036140128970146,0.13812002539634705,0.4156661629676819,0.454032838344574,0.35854876041412354
18,0.40138956904411316,-0.18276023864746094,0.22192882001399994,-0.10055924206972122,-0.05164738744497299,0.15184251964092255,0.13516877591609955,0.09124387055635452,0.1230907067656517
19,-0.10349121689796448,-0.3014248311519623,-0.2219657599925995,0.11821230500936508,-0.040921904146671295,0.0702778697013855,0.051851607859134674,0.012305536307394505,0.027209149673581123
20,0.2114974409341812,0.19992665946483612,0.3100992441177368,-0.14357879757881165,-0.28339192271232605,0.211397185921669,-0.12800157070159912,0.35429635643959045,-0.31502100825309753
21,0.310908704996109,-0.014908384531736374,-0.16076220571994781,0.04160945490002632,0.012611271813511848,0.005105180200189352,0.312879741191864,0.0551922470331192,-0.27240556478500366
22,-0.10100188106298447,0.09717400372028351,0.029430406168103218,0.30693021416664124,0.22033075988292694,0.1419064700603485,-0.23151817917823792,0.3201597332954407,-0.13084401190280914
23,-0.22846955060958862,0.04047056660056114,-0.12210391461849213,0.06377258151769638,0.3841523230075836,-0.06516148149967194,-0.004252506885677576,0.2399560511112213,-0.029407786205410957
24,-0.04484795406460762,-0.31312814354896545,0.35899263620376587,-0.07054644078016281,-0.32519596815109253,0.04035434499382973,0.19964295625686646,0.0681583508849144,0.2855954170227051
25,0.3268603980541229,0.19592513144016266,-0.16620071232318878,0.14015640318393707,-0.022342031821608543,-0.2555515170097351,0.28100523352622986,0.16950969398021698,0.052086248993873596
26,0.31565073132514954,0.29787304997444153,0.18311166763305664,-0.08632268011569977,0.040415771305561066,0.12199896574020386,0.49250322580337524,0.47398778796195984,0.06593894958496094
27,0.04696989059448242,0.21147547662258148,0.3001430034637451,0.042004022747278214,-0.05554097518324852,0.2478875070810318,0.16265863180160522,0.022280253469944,0.1504552811384201
28,0.1720772236585617,0.051416460424661636,0.3464444875717163,-0.034608155488967896,-0.17127354443073273,-0.25685256719589233,0.22205063700675964,-0.027177825570106506,0.32762855291366577
29,0.06681714206933975,-0.20472542941570282,-0.12171170115470886,0.3802240192890167,-0.41020467877388,-0.16882310807704926,0.053304240107536316,-0.24715258181095123,-0.11113018542528152
30,0.1302165389060974,0.020492369309067726,-0.02355281636118889,0.3055512607097626,-0.14184479415416718,-0.0037420678418129683,-0.23140347003936768,0.3182689845561981,0.13478097319602966
31,0.19194984436035156,0.33728867769241333,0.29272037744522095,0.2126549333333969,0.2885564863681793,0.2654884159564972,0.09718982130289078,-0.09690269827842712,-0.0831599235534668
